address,flag,minTimeBetweenSentTnx,maxTimeBetweenSentTnx,avgTimeBetweenSentTnx,minTimeBetweenRecTnx,maxTimeBetweenRecTnx,avgTimeBetweenRecTnx,lifetime,sentTransactions,receivedTransactions,createdContracts,Average_of_numUniqSentAddress,Average_of_numUniqRecAddress,minValSent,maxValSent,avgValSent,minValReceived,maxValReceived,avgValReceived,totalTransactions,totalEtherSent,totalEtherReceived,totalEtherBalance,activityDays,dailyMax,ratioRecSent,ratioSentTotal,ratioRecTotal,giniSent,giniRec,txFreq,stdBalanceEth
0xa2280ddc79183a0de9d3d90c63c0e7646874d9e0,1,0,0,0,883,1530041919,170078948,117,1,9,0,1,9,4.413135,4.413135,4.413135,0.1,0.613996,0.412666,10,4.41313544,3.71399644,-0.699139,9,2,4.5,0.090909091,0.818181818,0,0.206784433,0.085470085,1.25962017
0xa23203c466a57649b83687a3d9129d3ec427c50a,1,0,0,0,79,1528850462,139015650,5,1,11,0,1,11,10.840906,10.840906,10.840906,0.001003,2.199727,0.985615,12,10.84090559,10.84176659,0.000861,4,7,5.5,0.076923077,0.846153846,0,0.344158079,2.4,3.525369949
0xa235dfc4e4503421e3f0a9ca5e85c89a7866d83d,0,673,373382,101377,529854,1650657570,184472939.8,121,8,9,0,7,1,0.047512,0.199596,0.093172,0.049214,0.199883,0.084117,17,0.74537852,0.757055561,0.011677041,17,1,1,0.444444444,0.5,0.331451401,0.316008693,0.140495868,0.063936263
0xa2377f73b3f3a3b6bd37834b8ef360f238d3da2e,0,3770,28277,16085.66667,1490,1658185230,414568087.5,2,3,4,0,3,2,0.003,0.012602,0.006837,0.003519,0.007078,0.005667,7,0.02051088,0.02266604,0.00215516,2,5,1,0.375,0.5,0.312080114,0.118541774,3.5,0.004142407
0xa2398842f37465f89540430bdc00219fa9e4d28a,0,0,0,0,0,3710575,2373.088609,275,0,9999,1,0,3944,0,0,0,0,130,0.329329,10000,0,3292.961995,3292.961995,275,185,9999,0,0.99980002,0,0.941936043,36.36363636,982.3346834
0xa23e1185c7edd4ead3b916a5da2f1b7bd8628685,1,56,49349442,3788965.724,1342014,1499409236,301388844.2,1359,29,5,0,18,4,0,1.0702,0.089834,0.01,1.070736,0.53449,34,2.6052,2.672452423,0.067252423,33,2,0.166666667,0.828571429,0.142857143,0.895232409,0.379317683,0.025018396,0.240927897
0xa23ef19ba0f4834463b99fcc3494c31cbab94eea,0,132,1658259482,829129807,0,0,0,1,2,0,0,2,0,0.285365,0.511,0.398183,0,0,0,2,0.796365346,0,-0.796365346,1,2,0,0.666666667,0,0.141665253,0,2,0.142682673
0xa23f07292b8fe6c2136aebba3d91a7c5fdfe9477,0,0,1233419,17878.82442,0,1618955189,20089625.37,497,860,82,0,158,11,0,0.701774,0.052467,0,1,0.089412,942,45.12128055,7.33175287,-37.78952768,497,51,0.095238095,0.911983033,0.086956522,0.702182327,0.70944412,1.895372233,11.96773518
0xa2471884c2ea6cea6ce9b66db34b7c5e8b175f95,0,52,515861,87688.28571,469,1653500757,138188760.1,84,28,12,0,12,5,0,0.093344,0.013502,0.005189,0.119845,0.034648,40,0.378042132,0.415775654,0.037733522,33,8,0.413793103,0.682926829,0.292682927,0.705045621,0.404907558,0.476190476,0.035651072
0xa24787320ede4cc19d800bf87b41ab9539c4da9d,0,0,0,0,0,78242,1101.256426,128,0,9999,1,0,11,0,0,0,0,0,0,10000,0,0,0,128,348,9999,0,0.99980002,0,0,78.125,0
0xa24c5ddac6936a6b78d00a8de6f385ecc528b51f,0,19,12008075,1328830.828,47423,1613806809,269953887.8,515,29,6,0,14,3,0,0.12,0.019675,0.052819,0.215758,0.124949,35,0.570588648,0.749693383,0.179104735,31,3,0.2,0.805555556,0.166666667,0.789619259,0.258454228,0.067961165,0.066832984
0xa25773218e7698b3cdf5867ec555d99e09f88c3e,0,0,7182004,151531.3125,0,0,0,85,48,1,0,14,1,0,0.1,0.030208,1,1,1,49,1.45,1,-0.45,49,1,0.020408163,0.96,0.02,0.668819625,0,0.576470588,0.405573416
0xa257916212808334c3bf34b096acaa7a9bf43e6f,1,84538,1238848,661693,140,1643656117,273981299.3,18,2,6,0,1,4,0.196651,0.997966,0.597308,0.2,0.2,0.2,8,1.194616999,1.2,0.005383001,4,5,2,0.222222222,0.666666667,0.335385473,0,0.444444444,0.345195342
0xa26fdff2367ee8afba4fc84880d51e393f6e3aa9,0,0,6683213,187304.0382,0,1620826165,41788336.95,444,157,39,0,25,7,0,0.431,0.019608,0,0.296661,0.052452,196,3.078404915,2.045625122,-1.032779793,148,24,0.246835443,0.796954315,0.197969543,0.925253003,0.678044484,0.441441441,0.313279084
0xa2761b0539374eb7af2155f76eb09864af075250,0,0,0,0,0,1736192,84624.78808,444,0,453,1,0,138,0,0,0,0,0,0,454,0,0,0,256,62,453,0,0.995604396,0,-4.23E-17,1.022522523,0
0xa27b0a95ab2c77c14f501574bfc5bd683ddcc0f9,0,282,881682,294095.3333,0,0,0,11,3,1,0,3,1,0,0.015901,0.0055,0.024648,0.024648,0.024648,4,0.016501032,0.02464804,0.008147008,2,3,0.25,0.6,0.2,0.642414079,0,0.363636364,0.006976253
0xa27b7fdf0f8e9247222ef7609594b4faf38a6e04,1,0,3323153,36725.21978,0,1596187972,17352963.84,42,91,92,1,3,79,0,58.740859,2.293856,0,10,2.273108,184,208.7408587,209.1259186,0.385059902,9,175,1,0.491891892,0.497297297,0.956371497,0.447762375,4.380952381,57.3447326
0xa2818e01a3aa1720ee87164fb81de1509a286f4d,1,0,0,0,326,1574608938,196829382.4,7,1,8,0,1,8,19.387,19.387,19.387,0.018911,6,2.187757,9,19.387,17.50205612,-1.88494388,2,8,4,0.1,0.8,0,0.505969734,1.285714286,5.9454216
0xa288bcca4951000634e16a90c64aae43e4a4048c,1,14619,244550,92783.66667,48,1614246442,50664019.41,85,3,32,0,3,28,1,11.678065,4.799355,0,2,0.450974,35,14.39806486,14.43117026,0.0331054,5,26,8,0.083333333,0.888888889,0.494421287,0.53012988,0.411764706,3.732631832
0xa2922ae30ff11c0fef6e250b3892a451bdd533f1,1,317,557900,54479.52632,237,1532885074,81301929.53,162,38,19,0,21,19,0.018698,3.53,0.402186,0,3.220164,0.80708,57,15.28306704,15.33451156,0.051444516,29,5,0.487179487,0.655172414,0.327586207,0.703154104,0.485280193,0.351851852,2.755961245
0xa294cca691e4c83b1fc0c8d63d9a3eef0a196de1,0,0,3088108,3312.074264,0,1572634428,663263.2425,453,7608,2392,0,635,655,0,42374.99,408.708485,0.01,42374.9,1235.426222,10000,3109454.157,2955139.523,-154314.6344,453,128,0.314364568,0.760723928,0.239176082,0.750835414,0.388811453,22.07505519,46456.43708
0xa29df31824eaf29cdd9ab729319f82178f4c468d,0,0,5029754,233971.8522,427,1615763161,95962027.12,492,115,17,0,45,13,0,4,0.353751,0.040904,6.420305,2.062239,132,40.68139279,35.05805772,-5.62333507,125,4,0.146551724,0.864661654,0.127819549,0.859766679,0.427997631,0.268292683,3.014704743
0xa29e963992597b21bcdcaa969d571984869c4ff5,0,0,69478,2206.297247,0,1647017618,778920.9052,175,4868,2120,0,133,782,0,11257,160.305704,0.000305,11257,361.52283,6988,780368.1677,766428.3996,-13939.76809,175,730,0.435407681,0.696523108,0.30333381,0.866055322,0.786834141,39.93142857,6604.623302
0xa2a32edfd19ce4fdc79a091cdef63363ef573043,0,59,607,333,0,0,0,1,2,1,0,2,1,0,0.006347,0.003173,0.0085,0.0085,0.0085,3,0.006346986,0.0085,0.002153014,1,3,0.333333333,0.5,0.25,0.499984245,0,3,0.002991998
0xa2a3a8e4a1877da1c913df7591ac0d72f27d4510,1,5986,225102,85785.14286,58606,1511724567,503954665.3,9,7,3,0,7,3,0.057442,0.3,0.172492,0.009559,1,0.403186,10,1.2074422,1.209559,0.0021168,8,2,0.375,0.636363636,0.272727273,0.231344486,0.545896344,1.111111111,0.442170991
0xa2aa74d8542a917a51601f0105e03febbde52eed,0,0,2169603,428.120319,0,1635330246,17214448.14,50,9907,95,2,3,3,0,0,0,0,1.995898,1.065587,10004,0,101.2307294,101.2307294,50,3545,0.009588212,0.990204898,0.009495252,0,0.168157314,200.08,29.42199112
0xa2aecc98db12c943a6c2f46dc98280b9ab0fadf7,0,42,5872206,221993.5088,0,0,0,147,57,1,0,4,1,0,130.3,37.732947,0.1,0.1,0.1,58,2150.778004,0.1,-2150.678004,54,3,0.017241379,0.966101695,0.016949153,0.672403311,0,0.394557823,685.6002678
0xa2b2339aee76a45edbc10ae515fbf23323901597,1,0,0,0,0,0,0,2,1,1,0,1,1,1.082118,1.082118,1.082118,1.082979,1.082979,1.082979,2,1.08211769,1.08297869,0.000861,2,1,0.5,0.333333333,0.333333333,0,0,1,0.541058845
0xa2b3357c4849ef9aa0b5624151af581eacaa200e,1,0,382542,8984.306122,48,1639600524,24515349.84,45,98,67,0,59,57,0,62.451024,1.362113,0.004422,26.889757,0.884121,165,133.4870974,59.2360743,-74.25102309,32,56,0.676767677,0.590361446,0.403614458,0.975194966,0.877220581,3.666666667,23.27561678
0xa2b4c0af19cc16a6cfacce81f192b024d625817d,0,0,0,0,0,4218,100.735374,12,0,9999,1,0,8082,0,0,0,0,1.730443,0.001116,10000,0,11.15405737,11.15405737,12,2263,9999,0,0.99980002,0,0.9982071,833.3333333,3.465913475
0xa2bd9bafe5dd685f8ca1a729d368be40496e6304,0,0,1105335,43217.17754,146,1641687573,22298086.72,235,276,74,0,64,7,0,0.35,0.026058,0.003526,0.364549,0.056929,350,7.191981755,4.212718866,-2.979262889,220,18,0.267148014,0.786324786,0.210826211,0.802437219,0.557536715,1.489361702,1.086062254
0xa2c0946ad444dccf990394c5cbe019a858a945bd,1,0,0,0,80,2453146,109281,30,0,23,1,0,4,0,0,0,0,0.01,0.000435,24,0,0.01,0.01,24,1,23,0,0.92,0,0.95630179,0.8,0.00372678
0xa2c13eafa8417d5ee8f1b5d50b99d42cbfe910ba,0,0,41642,2815.579263,48,1635290824,163530973.9,310,9500,10,0,368,3,0,0,0,0.000901,40,13.51009,9510,0,135.1009011,135.1009011,310,72,0.001052521,0.998843444,0.001051414,-4.92E-17,0.442848183,30.67741935,37.08537527
0xa2c2c8532e6501c0a35b342e2f1f0d6a350a68e4,1,564,4242,2403,0,0,0,1,2,1,0,2,1,9.996736,39.996331,24.996533,50,50,50,3,49.99306673,50,0.006933272,1,3,0.333333333,0.5,0.25,0.300037556,0,3,21.59976322
0xa2c7736dddf5cf870896c96e3017a78bc7bb6ef0,1,0,0,0,360,1533049474,117950758.8,14,1,13,0,1,8,5.99,5.99,5.99,0.044,1.6,0.460936,14,5.99,5.99216519,0.00216519,5,9,6.5,0.066666667,0.866666667,0,0.469142268,1,2.018382117
0xa2cc4b56096ce548ae2066ee9e7970088445f564,0,14,458480,20214.53333,918694,1622468747,59293164.57,444,30,28,0,5,1,0.000907,0.101949,0.089331,0.027716,0.103065,0.096915,58,2.679940805,2.71360898,0.033668175,57,2,0.903225806,0.508474576,0.474576271,0.097956724,0.030095242,0.130630631,0.050055026
0xa2cd3d43c775978a96bdbf12d733d5a1ed94fb18,0,0,0,0,0,113283,1177.367537,137,0,9999,1,0,2353,0,0,0,0,0.103851,0.000041,10000,0,0.413851182,0.413851182,137,1699,9999,0,0.99980002,0,0.997181393,72.99270073,0.197537924
0xa2e94536d3956b45d20f5f0c4a6146382440a050,1,4713,2136953,280269.8,0,1641679768,28860022.4,72,10,57,0,6,43,0.158164,5,2.228273,0,2,0.396171,67,22.28273178,22.58174533,0.299013552,33,10,5.181818182,0.147058824,0.838235294,0.457728979,0.435201377,0.930555556,2.856847165
0xa2eb8f9174d70befaa253fcd9af256e3379d8a06,1,32,1143552,114814.5806,208,1636799353,234384875.6,87,31,7,0,14,5,0,1.238205,0.183017,0.004747,0.217082,0.048554,38,5.67351822,0.339880713,-5.333637508,29,10,0.21875,0.794871795,0.179487179,0.81587087,0.60218469,0.436781609,2.37795961
0xa2ed5aa088ca86a764d6267596d38146b77080ce,0,2,857526,73543.0989,50,1641364333,32405578.65,209,91,51,0,17,6,0,0.55,0.049064,0.005489,0.461978,0.08926,142,4.464797025,4.55224011,0.087443085,141,2,0.554347826,0.636363636,0.356643357,0.738807677,0.505259053,0.679425837,0.130697896
0xa2f11a7c5b68de825f35a47c5649cb1eafba77ac,1,0,0,0,702890,1533779119,767241004.5,9,0,2,0,0,2,0,0,0,0.01958,0.468236,0.243908,2,0,0.4878156,0.4878156,2,1,2,0,0.666666667,0,0.459861694,0.222222222,0.2341178
0xa2f3fda8cf36b1aba1ca8b006d991d82211c7a38,1,10079,218155,114117,3489,1527284824,763644156.5,3,2,2,0,2,2,0.023362,0.048523,0.035943,0.001,0.083,0.042,4,0.07188547,0.084,0.01211453,3,2,0.666666667,0.4,0.4,0.175003794,0.488094076,1.333333333,0.03097579
0xa2f45c52facaceb9fb3fa34e2d261fb2b224a38e,0,93,250140,11010.14815,88535,1637324111,55389402.77,286,27,30,0,2,1,0.000131,0.144679,0.075832,0.002952,0.145908,0.069668,57,2.047451561,2.090028282,0.042576721,57,1,1.071428571,0.465517241,0.517241379,0.253924611,0.314866398,0.199300699,0.050277477
0xa2fb279b378963fb8ec2f5af1a0b9119fbcc1c18,0,6,532280,44997.74324,14728,1658259816,552841506.7,42,74,3,0,28,3,0,0.056525,0.00683,0.014442,0.1693,0.082148,77,0.505417889,0.246444412,-0.258973477,38,9,0.04,0.948717949,0.038461538,0.697199253,0.418911288,1.833333333,0.080488694
0xa3030970721a94648bd886b1aa6a6d7af091cd26,1,0,51469,158.006289,0,1650577743,747795.9361,8,636,2208,0,167,1305,0,42,0.252232,0,0.861748,0.001072,2844,160.4193274,2.366078098,-158.0532493,8,2571,3.466248038,0.223550088,0.776098418,0.992474428,0.997782007,355.5,43.2224173
0xa30a7af8697bd4356de4f300bb4c0ea24c277781,0,0,2834717,34330.03655,18,1651714589,206465743.3,120,301,8,0,89,2,0,2.5,0.178419,0,2,0.25,309,53.704,2,-51.704,120,39,0.026490066,0.970967742,0.025806452,0.769005435,0.87499965,2.575,13.72530925
0xa3264a6b18b0e43da9c7c235b5434294c2f9b10d,0,0,1297944,44531.31649,126,1630352014,77670941,351,673,21,0,302,10,0,4.5,0.120392,0,1.3,0.404485,694,81.02401096,8.49419107,-72.52981989,298,13,0.03115727,0.968345324,0.030215827,0.764215575,0.601170772,1.977207977,22.65404408
0xa336556baa2beca0902418eccbdcb7ecf035d39a,0,81,813804,37541.95455,271,1645656296,75372130.18,155,22,22,0,2,4,0.030995,0.182316,0.109509,0.031534,0.182785,0.106103,44,2.40919525,2.33425751,-0.07493774,44,1,0.956521739,0.488888889,0.488888889,0.16345815,0.159617903,0.283870968,0.064717111
0xa33853e9d2571e71a82c862d2d5790a3a03f86ed,0,1705205,12052206,6878705.5,424510,1636659235,411125559,251,2,4,0,2,1,0,1.041468,0.520734,0.023031,0.686429,0.268109,6,1.041467619,1.072434973,0.030967353,6,1,1.333333333,0.285714286,0.571428571,0.499999904,0.504059385,0.023904382,0.362696352
0xa33de7a7ca4d6bc03c7bf440d26e979916e28e0f,1,0,0,0,0,0,0,1,1,1,0,1,1,8.469067,8.469067,8.469067,8.472,8.472,8.472,2,8.469066736,8.472,0.002933264,1,2,0.5,0.333333333,0.333333333,0,0,2,4.234533368
0xa343ab9ef834fbc5fb2391db555edeeb5691c871,0,0,0,0,0,1216824,119395.6638,317,0,229,1,0,41,0,0,0,0,0,0,230,0,0,0,227,4,229,0,0.991341991,0,-4.13E-17,0.72555205,0
0xa3548f460038933b14a8c81179d3bc677c93bee0,0,0,880991,44446.80368,842,1650822127,110301129.6,126,163,15,0,49,5,0,0.081994,0.00743,0.006,0.197193,0.092888,178,1.211025769,1.393320259,0.182294491,110,11,0.091463415,0.910614525,0.083798883,0.70045285,0.240778484,1.412698413,0.123004339
0xa357facff9a07e2634c590632d2aa45586723701,0,69,614,338,316112,1658259000,829287556,4,4,2,0,3,1,0,0.006647,0.0026,0.00375,0.00825,0.006,6,0.010401388,0.012,0.001598612,4,3,0.4,0.571428571,0.285714286,0.569491994,0.187496875,1.5,0.002721957
0xa358cf2d2cb8a447b45846a4456d6e7c08d2ee7c,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0.333333333,0,0,2,0
0xa35c9654adb4ba82d4df5cdaf69aecfdd7eccef7,0,0,1187330,84274.81604,29,1493934077,1335158.77,1939,212,1231,0,114,14,0,4.6,0.538707,0.00001,3.99,0.092997,1443,114.2059239,114.4798725,0.273948576,1432,4,5.779342723,0.146814404,0.852493075,0.610399856,0.36069715,0.74419804,2.493303194
0xa367407c249d915a3733c87312abb69517f99001,0,109,351,230,0,0,0,1,2,1,0,2,1,0,0.005148,0.002574,0.009884,0.009884,0.009884,3,0.005148159,0.009884,0.004735841,1,3,0.333333333,0.5,0.25,0.499980576,0,3,0.002426866
0xa367b4143c956d7af8357a65de1f47d1dda458b3,1,0,0,0,12155,1594737131,531602323.7,1,1,3,0,1,3,6,6,6,0.004187,5,2.004729,4,6,6.01418655,0.01418655,1,4,1.5,0.2,0.6,0,0.553780982,4,2.489230554
0xa36a4c4a7cbfa24d087e02e49a0a600b2aaf5ee8,1,52,2921,1486.5,0,1616928444,73497407.59,1,2,22,0,2,20,34.426448,34.4335,34.429974,0.011644,29.64594,2.985135,24,68.85994815,65.67296215,-3.186986,1,24,7.333333333,0.08,0.88,0.0000512,0.673507979,24,15.19256126
0xa36bd3739203540c62e4b4cd5fb91e15eaae54b4,0,0,0,0,84,1511678483,237031650.9,1708,0,7,0,0,2,0,0,0,0,49.995,7.570022,7,0,52.99015712,52.99015712,4,4,7,0,0.875,0,0.840993447,0.004098361,1.353074064
0xa36d28c4065849cf92dc29bc9527b982173488e2,0,0,9147879,555284.5195,237,1600524270,134935504.5,712,77,12,0,40,7,0,19.7,0.440582,0,14.733635,2.505686,89,33.92483245,30.06822959,-3.856602859,82,4,0.153846154,0.855555556,0.133333333,0.958451668,0.74315439,0.125,4.24890353
0xa375b5fd214160054a4d56574769ee2969aefd67,1,0,0,0,22319,1522985471,761503895,1,1,2,0,1,2,0.699137,0.699137,0.699137,0.2,0.5,0.35,3,0.699136909,0.7,0.000863091,1,3,1,0.25,0.5,0,0.214285653,3,0.294001147
0xa375d0337fd8d9effa54cdf2989266381bc6d31f,1,92,379504,99931.15625,188,1555419001,97701340.44,128,32,16,0,9,11,0.013018,20.00096,2.018643,0.05,24.05018,4.037871,48,64.59657646,64.60594246,0.009366,46,2,0.484848485,0.653061224,0.326530612,0.651693111,0.666816038,0.375,5.763283657
0xa3763b3d6faf68daedff44573bbefe5fb1150d76,0,0,3452528,131782.0292,208,1626494072,53024602.19,409,137,31,0,60,7,0,1.55,0.060256,0.005,1.55048,0.152586,168,8.255097197,4.7301784,-3.524918797,164,5,0.224637681,0.810650888,0.183431953,0.894779322,0.731634597,0.410757946,0.740399794
0xa37874fc1ae40c20c27d34e62fb03aeb94d6b1e3,0,0,1645843735,3378043.809,2140,21851,12755.2,188,492,5,0,71,2,0,31.4,1.522022,0,10.986,2.1972,497,748.8349587,10.986,-737.8489587,187,19,0.010141988,0.987951807,0.010040161,0.917931982,0.799999964,2.643617021,198.2829488
0xa380a956d76260ea27b4c0797df002a0b42fa5cb,0,52,241,117,956458,1658259026,553648328.3,32,3,3,0,1,1,0,0,0,0.001752,0.003484,0.002579,6,0,0.007736756,0.007736756,5,2,0.75,0.428571429,0.428571429,0,0.149224124,0.1875,0.002454125
0xa3825b5583f5249e9227fdeb98a4507346633d36,1,0,185319,16095.34483,0,0,0,6,29,1,0,27,1,0,1.493559,0.222101,0.096375,0.096375,0.096375,30,6.440932814,0.09637486,-6.344557955,6,18,0.033333333,0.935483871,0.032258065,0.830489016,0,5,2.373990518
0xa38ab088fb5590e612383a0de07a689455ec6966,0,8,271,123.421053,255,1657742448,87474280.89,50,19,19,0,3,4,0.012283,0.037389,0.022729,0.012777,0.037564,0.023072,38,0.431847673,0.438359512,0.006511839,25,8,0.95,0.487179487,0.487179487,0.199389245,0.195138582,0.76,0.013291149
0xa38b0911955cca640da3c2a990c38702c3d870cb,0,0,197149,13176.58862,42,1653396508,61334588.52,101,457,27,0,345,9,0,0.5,0.007824,0.024,0.5,0.144637,484,3.5756837,3.9052,0.3295163,101,16,0.058951965,0.942268041,0.055670103,0.973202613,0.474798705,4.792079208,0.174534034
0xa3a1cacb347dd03b5dc2ed307cbe7bafd02d6260,0,0,0,0,0,879704,31008.66606,196,0,545,1,0,323,0,0,0,0,1.35,0.265229,546,0,144.55,144.55,156,84,545,0,0.996343693,0,0.554958394,2.785714286,44.06051991
0xa3a2fa10329ed58fb0fe30a94eb0939218cf3a6c,1,81,491945,72057.18182,0,1646728910,10434265.27,31,11,158,0,4,139,0,6.5,1.85,0,0.6,0.12907,169,20.35,20.39302539,0.043025385,27,16,13.16666667,0.064705882,0.929411765,0.584409171,0.373589546,5.451612903,1.599880979
0xa3a34e7c1e6ba8f560534d6edc3bad805a16e7ac,0,0,4410954,20589.07097,64,1649886433,51622539.34,135,465,32,0,44,10,0,1.6,0.18113,0,1.082116,0.26291,497,84.22564089,8.413118627,-75.81252227,135,52,0.068669528,0.93373494,0.064257028,0.718851586,0.489217972,3.681481481,21.44469202
0xa3aab6e63317437b4756e60f704b96c1e87d0491,0,0,0,0,176,1658259163,829129669.5,1,1,2,0,1,1,0.305371,0.305371,0.305371,0.061013,0.244769,0.152891,3,0.305371472,0.305781812,0.00041034,1,3,1,0.25,0.5,0,0.30046768,3,0.132008451
0xa3b09a228a35b5fb1d922c20fa093bc65a853382,0,311294,2786194,1548744,0,0,0,36,2,1,0,2,1,0.000321,0.003183,0.001752,0.00418,0.00418,0.00418,3,0.003504,0.004180115,0.000676115,3,1,0.333333333,0.5,0.25,0.408367102,0,0.083333333,0.00158158
0xa3b1acfa7ad9d8133a1883c8a2beaa2a946b7064,0,113,341,227,0,0,0,1,2,1,0,2,1,0,0.004363,0.002182,0.010176,0.010176,0.010176,3,0.004363312,0.010176,0.005812688,1,3,0.333333333,0.5,0.25,0.499977083,0,3,0.002056885
0xa3b4ac7f482ac6cb11df793117749b3191ab1f9f,0,0,4314564,76137.56875,79,1649464543,109982233.4,145,160,15,0,22,2,0,42.379191,1.498666,0.032459,9.32344,1.818086,175,239.7865846,27.27129561,-212.515289,110,22,0.093167702,0.909090909,0.085227273,0.929512817,0.690044891,1.206896552,76.27715962
0xa3b514d5050bfda56ffe5828d6ee9d26c5161bcf,1,0,0,0,0,0,0,1,1,1,0,1,1,1.109931,1.109931,1.109931,1.11,1.11,1.11,2,1.1099307,1.11,0.0000693,1,2,0.5,0.333333333,0.333333333,0,0,2,0.55496535
0xa3b83d0e2f3d2c675439188ef1aa13d1c6abca16,0,0,718836,2037.418067,2,1610657950,25629884.48,272,9941,63,0,31,2,0,30,0.096565,0,30.409565,15.19737,10004,959.9533909,957.4342889,-2.519101986,272,260,0.006336753,0.993603198,0.006296852,0.995730344,0.337563137,36.77941176,5.481951033
0xa3bb696b8559dfeb2a21cadbc92c52008dbe1ed2,1,92,10318,5205,5146,1564393949,391126388.5,2,2,4,0,2,3,2.72,2.723252,2.721626,0.50333,2,1.360844,6,5.44325175,5.44337775,0.000126,2,3,1.333333333,0.285714286,0.571428571,0.000298696,0.254440239,3,1.817734028
0xa3bc42c2ccf7671bc73e71c2ea083dc3fc993585,1,0,0,0,5609,1536938153,256197295,75,1,6,0,1,6,4.682,4.682,4.682,0.2,2.5,0.780484,7,4.682,4.6829066,0.0009066,4,2,3,0.125,0.75,0,0.501216659,0.093333333,1.744228641
0xa3c67d993bf73aa4f17ec03f900c865a4326cd7f,1,731,88073487,44037109,285,1521202622,89511390.18,1026,2,17,0,1,16,0.1,20.004411,10.052205,0.5,4.069406,1.183064,19,20.10441083,20.11209179,0.00768096,8,11,5.666666667,0.1,0.85,0.495025962,0.393240437,0.018518519,6.292762144
0xa3c7e8c94ef04d399c104c5b8e80005ea34650a2,0,0,6287251,116166.766,0,1516758622,5623060.477,1671,906,277,1,492,119,0,258,0.815791,0,67.168216,1.510793,1184,739.1065989,418.4896588,-320.6619401,1174,2,0.305402426,0.764556962,0.233755274,0.98517264,0.884955929,0.70855775,113.0753851
0xa3d120c2a03a58489f65d24880ff6b43d7a63235,1,1116,57157,29136.5,0,0,0,1,2,1,0,2,1,1.23,1.24,1.235,0.98029,0.98029,0.98029,3,2.47,0.98029,-1.48971,1,3,0.333333333,0.5,0.25,0.002024291,0,3,1.008376032
0xa3d87fffce63b53e0d54faa1cc983b7eb0b74a9c,0,0,0,0,0,1163556,11315.80892,620,0,4731,1,0,2754,0,0,0,0,0,0,4732,0,0,0,612,111,4731,0,0.999577435,0,0,7.632258065,0
0xa3e52a23060ccdfe186822b52bf60a07451e094e,1,110075,120845,115460,150013,1510836148,755493080.5,5,2,2,0,2,2,0.124,0.2,0.162,0.125,0.2,0.1625,4,0.324,0.325,0.001,4,1,0.666666667,0.4,0.4,0.117283878,0.115384544,0.8,0.085340494
0xa3e785ee490e1102fe32512973c96dc7dc876348,1,0,257263,3072.886486,10,1524145611,7544730.425,886,370,212,0,189,180,0,40,1.474646,0.001436,37.011496,1.118617,582,545.6191954,237.1468304,-308.472365,39,105,0.571428571,0.63464837,0.363636364,0.958788677,0.882540615,0.656884876,101.2507289
0xa3ec96832e365e787ce0c8c4151cf71899e32568,0,27,1124014,168317.2667,32,1657748966,97575520,42,15,17,0,3,7,0,3.486452,0.766893,0.0032,2.774323,0.472871,32,11.503395,8.038800056,-3.464594944,25,3,1.0625,0.454545455,0.515151515,0.745863989,0.654576634,0.761904762,1.791273613
0xa3ee246232ebd99ec9a07851116f9f67380c5e6f,1,183,2120478,96835.18182,977,1517709395,66295445.57,107,22,23,0,7,18,0.001314,2.48979,0.545566,0.000364,2.49,0.52247,45,12.00245681,12.01679981,0.014343,43,2,1,0.47826087,0.5,0.546729858,0.56573284,0.420560748,0.519497931
0xa3efa3aeb27711b51b8bd12d8bf0885d4949f065,1,0,0,0,198,1546910336,386770391,3,1,4,0,1,4,11.709167,11.709167,11.709167,0.49,10,2.927811,5,11.70916659,11.71124559,0.002079,3,3,2,0.166666667,0.666666667,0,0.612845858,1.666666667,5.350697079
0xa3f209350617a096d24d447b9dde788d1437ae87,1,0,0,0,426,1586679649,198346561.8,2,1,8,0,1,8,9.425,9.425,9.425,0.0255,2,1.178153,9,9.425,9.42522091,0.00022091,2,7,4,0.1,0.8,0,0.262429514,4.5,3.036633966
0xa3f27d732432bb0c16d6fb68c2d16019f7d53a24,0,0,1060881,73915.12069,182,1645737772,127283098.9,154,58,13,0,27,2,0,8.5,0.641424,0.0236,1.531647,0.520832,71,37.20259263,6.770815669,-30.43177696,53,7,0.220338983,0.805555556,0.180555556,0.825286236,0.477844438,0.461038961,10.13647442
0xa3f499357af08f5da6ada6ea5d7685e78aa8819b,0,11517,2170930,1016453.667,0,0,0,36,3,1,0,3,1,0,0.05,0.026278,0.09093,0.09093,0.09093,4,0.078833601,0.09092951,0.012095909,3,2,0.25,0.6,0.2,0.422829937,0,0.111111111,0.028369757
0xa402aa2aa7b203ffd0a3bb52ecabc4cef038cd30,1,97,8215609,952611.4444,0,0,0,199,18,1,0,18,1,0.009611,2,0.175581,3.09,3.09,3.09,19,3.16045615,3.09,-0.07045615,19,1,0.052631579,0.9,0.05,0.690740817,0,0.095477387,0.818146301
0xa404f66b9278c4ab8428225014266b4b239bcdc7,0,0,0,0,0,13549901,2288.323132,265,0,9999,1,0,6564,0,0,0,0,0.073072,0.000007,10000,0,0.073072,0.073072,265,216,9999,0,0.99980002,0,0.986402294,37.73584906,0.012763097
